fiscalyear,school,from_full,to_full,trips,emissions
FY17-18,0,"Beirut, LB","Geneva, CH",1,0.229242015
FY17-18,0,"Beirut, LB","Istanbul, TR",4,0.329421556
FY17-18,0,"Belgrade, RS","Amsterdam, NL",1,0.114100594
FY17-18,0,"Bemidji, MINNESOTA, US","Minneapolis/St Paul, MINNESOTA, US",1,0.041576712
FY17-18,0,"Bengaluru, IN","Paris, FR",1,0.800109492
FY17-18,0,"Bergen, NO","Oslo, NO",1,0.041994568
FY17-18,0,"Berlin, DE","Amsterdam, NL",2,0.093414169
FY17-18,0,"Berlin, DE","Brussels, BE",2,0.102261194
FY17-18,0,"Berlin, DE","Doha, QA",1,0.450441752
FY17-18,0,"Berlin, DE","Frankfurt, DE",3,0.167978273
FY17-18,0,"Berlin, DE","London, GB",15,1.149462656
FY17-18,0,"Berlin, DE","Newark, NEW JERSEY, US",3,1.959421621
FY17-18,0,"Berlin, DE","Reykjavik, IS",1,0.19671619
FY17-18,0,"Bermuda, BM","Miami, FLORIDA, US",3,0.407873846
FY17-18,0,"Bermuda, BM","New York, NEW YORK, US",15,1.489032269
FY17-18,0,"Bermuda, BM","Philadelphia, PENNSYLVANIA, US",2,0.204262181
FY17-18,0,"Bermuda, BM","Washington, DISTRICT OF COLUMBIA, US",1,0.107465326
FY17-18,0,"Bethel, ALASKA, US","Anchorage, ALASKA, US",6,0.309906061
FY17-18,0,"Billings, MONTANA, US","Chicago, ILLINOIS, US",2,0.275298583
FY17-18,0,"Billings, MONTANA, US","Minneapolis/St Paul, MINNESOTA, US",4,0.388228247
FY17-18,0,"Binghamton, NEW YORK, US","Detroit, MICHIGAN, US",2,0.098097888
FY17-18,0,"Birmingham, ALABAMA, US","Atlanta, GEORGIA, US",9,0.251967409
FY17-18,0,"Birmingham, ALABAMA, US","Baltimore, MARYLAND, US",1,0.088730451
FY17-18,0,"Birmingham, ALABAMA, US","Charlotte, NORTH CAROLINA, US",1,0.045536155
FY17-18,0,"Birmingham, GB","Amsterdam, NL",1,0.057455255
FY17-18,0,"Bogota, CO","Atlanta, GEORGIA, US",2,0.548255306
FY17-18,0,"Bogota, CO","Cartagena, CO",7,0.370664302
FY17-18,0,"Bogota, CO","Fort Lauderdale, FLORIDA, US",2,0.398116098
FY17-18,0,"Bogota, CO","Miami, FLORIDA, US",4,0.787905585
FY17-18,0,"Bogota, CO","Washington, DISTRICT OF COLUMBIA, US",3,1.172299319
FY17-18,0,"Boise, IDAHO, US","Portland, OREGON, US",4,0.178501728
FY17-18,0,"Boise, IDAHO, US","Salt Lake City, UTAH, US",1,0.060589178
FY17-18,0,"Boise, IDAHO, US","Seattle, WASHINGTON, US",2,0.103562227
FY17-18,0,"Bologna, IT","Frankfurt, DE",6,0.31302854
FY17-18,0,"Bologna, IT","Istanbul, TR",1,0.118394003
FY17-18,0,"Bologna, IT","London, GB",5,0.470973946
FY17-18,0,"Bologna, IT","Moscow, RU",1,0.180323174
FY17-18,0,"Bologna, IT","Munich, DE",4,0.221463892
FY17-18,0,"Bologna, IT","Paris, FR",2,0.134266606
FY17-18,0,"Bologna, IT","Rome, IT",4,0.162128283
FY17-18,0,"Boston, MASSACHUSETTS, US","Atlanta, GEORGIA, US",1,0.123077722
FY17-18,0,"Boston, MASSACHUSETTS, US","Baltimore, MARYLAND, US",192,9.217558598
FY17-18,0,"Boston, MASSACHUSETTS, US","Chicago, ILLINOIS, US",3,0.337618064
FY17-18,0,"Boston, MASSACHUSETTS, US","Columbus, OHIO, US",1,0.083136009
FY17-18,0,"Boston, MASSACHUSETTS, US","Denver, COLORADO, US",1,0.227810878
FY17-18,0,"Boston, MASSACHUSETTS, US","Dubai, AE",2,2.188752367
FY17-18,0,"Boston, MASSACHUSETTS, US","Fort Myers, FLORIDA, US",1,0.162889332
FY17-18,0,"Boston, MASSACHUSETTS, US","Hong Kong, HK",5,6.54702291
FY17-18,0,"Boston, MASSACHUSETTS, US","Lisbon, PT",6,3.143557366
FY17-18,0,"Boston, MASSACHUSETTS, US","Los Angeles, CALIFORNIA, US",9,3.858674746
FY17-18,0,"Boston, MASSACHUSETTS, US","Madrid, ES",5,2.797999496
FY17-18,0,"Boston, MASSACHUSETTS, US","Miami, FLORIDA, US",3,0.492180784
FY17-18,0,"Boston, MASSACHUSETTS, US","Minneapolis/St Paul, MINNESOTA, US",1,0.145975903
FY17-18,0,"Boston, MASSACHUSETTS, US","Nantucket, MASSACHUSETTS, US",1,0.019012466
FY17-18,0,"Boston, MASSACHUSETTS, US","New York, NEW YORK, US",2,0.077303434
FY17-18,0,"Boston, MASSACHUSETTS, US","Newark, NEW JERSEY, US",5,0.2089282
FY17-18,0,"Boston, MASSACHUSETTS, US","Orlando, FLORIDA, US",1,0.146106006
FY17-18,0,"Boston, MASSACHUSETTS, US","Philadelphia, PENNSYLVANIA, US",3,0.175499688
FY17-18,0,"Boston, MASSACHUSETTS, US","Pittsburgh, PENNSYLVANIA, US",2,0.128802267
FY17-18,0,"Boston, MASSACHUSETTS, US","Raleigh/Durham, NORTH CAROLINA, US",2,0.159246439
FY17-18,0,"Boston, MASSACHUSETTS, US","Reykjavik, IS",3,1.18808122
FY17-18,0,"Boston, MASSACHUSETTS, US","San Juan, PR",3,0.655720632
FY17-18,0,"Boston, MASSACHUSETTS, US","Seattle, WASHINGTON, US",1,0.409507447
FY17-18,0,"Boston, MASSACHUSETTS, US","Tokyo, JP",1,1.100294396
FY17-18,0,"Boston, MASSACHUSETTS, US","Toronto, CA",2,0.115791937
FY17-18,0,"Boston, MASSACHUSETTS, US","Washington, DISTRICT OF COLUMBIA, US",54,2.813353759
FY17-18,0,"Brazzaville, CG","Paris, FR",1,0.618453238
FY17-18,0,"Brownsville, TEXAS, US","Dallas, TEXAS, US",1,0.062969997
FY17-18,0,"Brussels, BE","Abidjan, CI",1,0.525076991
FY17-18,0,"Brussels, BE","Accra, GH",2,1.033714502
FY17-18,0,"Brussels, BE","Bangkok, TH",1,0.947078443
FY17-18,0,"Brussels, BE","Berlin, DE",4,0.204522388
FY17-18,0,"Brussels, BE","Bologna, IT",4,0.282063954
FY17-18,0,"Brussels, BE","Budapest, HU",1,0.092113136
FY17-18,0,"Brussels, BE","Copenhagen, DK",11,0.671202925
FY17-18,0,"Brussels, BE","Dakar, SN",1,0.457839518
FY17-18,0,"Brussels, BE","Dublin, IE",2,0.126720614
FY17-18,0,"Brussels, BE","Entebbe, UG",8,5.102814592
FY17-18,0,"Brussels, BE","Frankfurt, DE",1,0.03948743
FY17-18,0,"Brussels, BE","Freetown, SL",5,2.543187556
FY17-18,0,"Brussels, BE","Istanbul, TR",3,0.519892787
FY17-18,0,"Brussels, BE","Kinshasa, CD",3,1.913062288
FY17-18,0,"Brussels, BE","Ljubljana, SI",3,0.217792924
FY17-18,0,"Brussels, BE","London, GB",1,0.045546348
FY17-18,0,"Brussels, BE","Monrovia, LR",16,8.430165344
FY17-18,0,"Brussels, BE","Moscow, RU",1,0.180323174
FY17-18,0,"Brussels, BE","Munich, DE",4,0.193073297
FY17-18,0,"Brussels, BE","Ndiass, SN",6,2.741118895
FY17-18,0,"Brussels, BE","New York, NEW YORK, US",1,0.601849363
FY17-18,0,"Brussels, BE","Newark, NEW JERSEY, US",10,6.039864952
FY17-18,0,"Brussels, BE","Ouagadougou, BF",2,0.883457655
FY17-18,0,"Brussels, BE","Paris, FR",1,0.032592799
FY17-18,0,"Brussels, BE","Venice, IT",1,0.067523613
FY17-18,0,"Brussels, BE","Washington, DISTRICT OF COLUMBIA, US",50,31.9336899
FY17-18,0,"Bucharest, RO","London, GB",2,0.340610439
FY17-18,0,"Bucharest, RO","Suceava, RO",2,0.089839126
FY17-18,0,"Budapest, HU","Brussels, BE",1,0.092113136
FY17-18,0,"Budapest, HU","Dubai, AE",3,1.229508709
FY17-18,0,"Buenos Aires, AR","Atlanta, GEORGIA, US",36,29.72718289
FY17-18,0,"Buenos Aires, AR","Bahia Blanca, AR",6,0.277120029
FY17-18,0,"Buenos Aires, AR","Houston, TEXAS, US",1,0.835783163
FY17-18,0,"Buenos Aires, AR","New York, NEW YORK, US",1,0.872607598
FY17-18,0,"Buffalo, NEW YORK, US","Atlanta, GEORGIA, US",1,0.092763653
FY17-18,0,"Buffalo, NEW YORK, US","Baltimore, MARYLAND, US",1,0.058708824
FY17-18,0,"Buffalo, NEW YORK, US","Newark, NEW JERSEY, US",3,0.176126473
FY17-18,0,"Buffalo, NEW YORK, US","Philadelphia, PENNSYLVANIA, US",2,0.116164079
FY17-18,0,"Burlington, VERMONT, US","Chicago, ILLINOIS, US",2,0.198277429
FY17-18,0,"Burlington, VERMONT, US","Detroit, MICHIGAN, US",3,0.208815797
FY17-18,0,"Burlington, VERMONT, US","New York, NEW YORK, US",1,0.055574901
FY17-18,0,"Burlington, VERMONT, US","Newark, NEW JERSEY, US",2,0.111149802
FY17-18,0,"Burlington, VERMONT, US","Washington, DISTRICT OF COLUMBIA, US",47,2.683900976
FY17-18,0,"Cairo, EG","Abu Dhabi, AE",3,0.577268342
FY17-18,0,"Cairo, EG","Paris, FR",4,1.038744747
FY17-18,0,"Calgary, CA","Minneapolis/St Paul, MINNESOTA, US",3,0.409825395
FY17-18,0,"Campeche, MX","Mexico City, MX",2,0.145455489
FY17-18,0,"Canberra, AU","Sydney, AU",4,0.122014069
FY17-18,0,"Cancun, MX","Houston, TEXAS, US",20,2.115479658
FY17-18,0,"Cape Town, ZA","Amsterdam, NL",6,5.94287202
FY17-18,0,"Cape Town, ZA","Dubai, AE",12,9.37839455
FY17-18,0,"Cape Town, ZA","Durban, ZA",2,0.20660404
FY17-18,0,"Cape Town, ZA","Frankfurt, DE",1,0.960394422
FY17-18,0,"Cape Town, ZA","Johannesburg, ZA",10,1.02781607
FY17-18,0,"Cardiff, GB","Amsterdam, NL",5,0.228331292
FY17-18,0,"Cartagena, CO","Panama City, PA",7,0.409499272
FY17-18,0,"Casablanca, MA","Doha, QA",4,2.345585006
FY17-18,0,"Casablanca, MA","Montreal, CA",3,1.740447748
FY17-18,0,"Casablanca, MA","Paris, FR",1,0.156254063
FY17-18,0,"Casablanca, MA","Washington, DISTRICT OF COLUMBIA, US",7,4.400520006
FY17-18,0,"Cedar Rapids, IOWA, US","Charlotte, NORTH CAROLINA, US",1,0.096536649
FY17-18,0,"Cedar Rapids, IOWA, US","Chicago, ILLINOIS, US",3,0.122222997
FY17-18,0,"Cedar Rapids, IOWA, US","Detroit, MICHIGAN, US",3,0.167442947
FY17-18,0,"Cedar Rapids, IOWA, US","Minneapolis/St Paul, MINNESOTA, US",3,0.137892612
FY17-18,0,"Champaign/Urbana, ILLINOIS, US","Chicago, ILLINOIS, US",10,0.28205307
FY17-18,0,"Changchun, CN","Guangzhou, CN",1,0.206734144
FY17-18,0,"Charleston, SOUTH CAROLINA, US","Atlanta, GEORGIA, US",3,0.161710427
FY17-18,0,"Charleston, SOUTH CAROLINA, US","Baltimore, MARYLAND, US",7,0.430772026
FY17-18,0,"Charleston, SOUTH CAROLINA, US","Charlotte, NORTH CAROLINA, US",2,0.070199875
FY17-18,0,"Charleston, SOUTH CAROLINA, US","Washington, DISTRICT OF COLUMBIA, US",3,0.172777182
FY17-18,0,"Charleston, WEST VIRGINIA, US","Atlanta, GEORGIA, US",2,0.094454996
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Akron/Canton, OHIO, US",1,0.051390804
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Asheville/Hendersonville, NORTH CAROLINA, US",2,0.038024932
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Atlanta, GEORGIA, US",7,0.330524412
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Austin, TEXAS, US",2,0.268273005
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Baltimore, MARYLAND, US",116,5.448205791
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Birmingham, ALABAMA, US",1,0.045536155
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Charleston, SOUTH CAROLINA, US",2,0.070199875
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Charlottesville, VIRGINIA, US",9,0.458806327
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Chattanooga, TENNESSEE, US",6,0.302110177
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Chicago, ILLINOIS, US",3,0.23418594
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Columbia, SOUTH CAROLINA, US",1,0.018385682
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Dayton, OHIO, US",2,0.096276442
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Denver, COLORADO, US",1,0.173818009
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Fort Wayne, INDIANA, US",2,0.119955243
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Gainesville, FLORIDA, US",3,0.151830551
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Greensboro/High Point, NORTH CAROLINA, US",8,0.138728325
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Greenville, NORTH CAROLINA, US",1,0.042203496
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Harrisburg, PENNSYLVANIA, US",12,0.644791955
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Houston, TEXAS, US",3,0.355962629
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Indianapolis, INDIANA, US",3,0.167052637
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Jacksonville, FLORIDA, US",1,0.042803986
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Kansas City, MISSOURI, US",2,0.209986726
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Knoxville, TENNESSEE, US",1,0.036771363
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Los Angeles, CALIFORNIA, US",9,2.484712823
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Lynchburg, VIRGINIA, US",1,0.036562435
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Madison, WISCONSIN, US",3,0.276339409
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Miami, FLORIDA, US",1,0.084827352
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Minneapolis/St Paul, MINNESOTA, US",1,0.120996069
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Mobile, ALABAMA, US",1,0.068434336
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Myrtle Beach, SOUTH CAROLINA, US",1,0.032592799
FY17-18,0,"Charlotte, NORTH CAROLINA, US","New York, NEW YORK, US",2,0.14155239
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Newark, NEW JERSEY, US",9,0.618250882
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Norfolk, VIRGINIA, US",1,0.06038025
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Omaha, NEBRASKA, US",2,0.237308419
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Peoria, ILLINOIS, US",1,0.078972703
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Phoenix, ARIZONA, US",11,2.534542387
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Providence, RHODE ISLAND, US",4,0.355442216
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Sacramento, CALIFORNIA, US",2,0.583122991
FY17-18,0,"Charlotte, NORTH CAROLINA, US","San Antonio, TEXAS, US",1,0.14233301
FY17-18,0,"Charlotte, NORTH CAROLINA, US","San Diego, CALIFORNIA, US",1,0.269834244
FY17-18,0,"Charlotte, NORTH CAROLINA, US","San Francisco, CALIFORNIA, US",2,0.59691394
FY17-18,0,"Charlotte, NORTH CAROLINA, US","San Juan, PR",1,0.192292677
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Springfield, MISSOURI, US",2,0.183966066
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Syracuse, NEW YORK, US",1,0.078582393
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Tallahassee, FLORIDA, US",2,0.100699954
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Tampa, FLORIDA, US",2,0.132445159
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Washington, DISTRICT OF COLUMBIA, US",8,0.33670734
FY17-18,0,"Charlotte, NORTH CAROLINA, US","Wilkes-Barre/Scranton, PENNSYLVANIA, US",1,0.06622258
FY17-18,0,"Charlottesville, VIRGINIA, US","Charlotte, NORTH CAROLINA, US",11,0.560763289
FY17-18,0,"Charlottesville, VIRGINIA, US","Chicago, ILLINOIS, US",1,0.073638468
FY17-18,0,"Charlottesville, VIRGINIA, US","Philadelphia, PENNSYLVANIA, US",2,0.087749844
FY17-18,0,"Charlottesville, VIRGINIA, US","Washington, DISTRICT OF COLUMBIA, US",4,0.064349886
FY17-18,0,"Chattanooga, TENNESSEE, US","Atlanta, GEORGIA, US",1,0.022146389
FY17-18,0,"Chattanooga, TENNESSEE, US","Charlotte, NORTH CAROLINA, US",5,0.251758481
FY17-18,0,"Chattanooga, TENNESSEE, US","Chicago, ILLINOIS, US",2,0.130363507
FY17-18,0,"Chengdu, CN","Beijing, CN",3,0.377429673
FY17-18,0,"Chengdu, CN","Shanghai, CN",3,0.402799817
FY17-18,0,"Chennai, IN","Delhi, IN",88,12.53675399
FY17-18,0,"Chennai, IN","Doha, QA",16,4.254898323
FY17-18,0,"Chennai, IN","Mumbai, IN",12,1.003877063
FY17-18,0,"Chennai, IN","Pune, IN",19,1.404074814
FY17-18,0,"Chicago, ILLINOIS, US","Abu Dhabi, AE",2,2.390300392
FY17-18,0,"Chicago, ILLINOIS, US","Albuquerque, NEW MEXICO, US",2,0.290650772
FY17-18,0,"Chicago, ILLINOIS, US","Amsterdam, NL",2,1.351982835
FY17-18,0,"Chicago, ILLINOIS, US","Atlanta, GEORGIA, US",4,0.315890812
FY17-18,0,"Chicago, ILLINOIS, US","Austin, TEXAS, US",3,0.382113392
FY17-18,0,"Chicago, ILLINOIS, US","Baltimore, MARYLAND, US",199,16.01922902
FY17-18,0,"Chicago, ILLINOIS, US","Beijing, CN",5,5.40036918
FY17-18,0,"Chicago, ILLINOIS, US","Boston, MASSACHUSETTS, US",1,0.112539355
FY17-18,0,"Chicago, ILLINOIS, US","Brussels, BE",1,0.68256721
FY17-18,0,"Chicago, ILLINOIS, US","Burlington, VERMONT, US",2,0.198277429
FY17-18,0,"Chicago, ILLINOIS, US","Calgary, CA",2,0.359865728
FY17-18,0,"Chicago, ILLINOIS, US","Cedar Rapids, IOWA, US",4,0.162963996
FY17-18,0,"Chicago, ILLINOIS, US","Champaign/Urbana, ILLINOIS, US",11,0.310258377
FY17-18,0,"Chicago, ILLINOIS, US","Charlotte, NORTH CAROLINA, US",5,0.3903099
FY17-18,0,"Chicago, ILLINOIS, US","Colorado Springs, COLORADO, US",8,0.946111198
FY17-18,0,"Chicago, ILLINOIS, US","Columbia, MISSOURI, US",2,0.081965079
FY17-18,0,"Chicago, ILLINOIS, US","Columbus, OHIO, US",5,0.308169095
FY17-18,0,"Chicago, ILLINOIS, US","Dallas, TEXAS, US",1,0.10330202
FY17-18,0,"Chicago, ILLINOIS, US","Dayton, OHIO, US",2,0.100285536
FY17-18,0,"Chicago, ILLINOIS, US","Des Moines, IOWA, US",2,0.124521207
FY17-18,0,"Chicago, ILLINOIS, US","Detroit, MICHIGAN, US",1,0.04763563
FY17-18,0,"Chicago, ILLINOIS, US","Doha, QA",15,17.57462609
FY17-18,0,"Chicago, ILLINOIS, US","Evansville, INDIANA, US",3,0.171112196
FY17-18,0,"Chicago, ILLINOIS, US","Fargo, NORTH DAKOTA, US",1,0.072337435
FY17-18,0,"Chicago, ILLINOIS, US","Fayetteville/Springdale, ARKANSAS, US",2,0.135827845
FY17-18,0,"Chicago, ILLINOIS, US","Fort Wayne, INDIANA, US",3,0.097778398
FY17-18,0,"Chicago, ILLINOIS, US","Frankfurt, DE",1,0.712815853
FY17-18,0,"Chicago, ILLINOIS, US","Harrisburg, PENNSYLVANIA, US",5,0.385756285
FY17-18,0,"Chicago, ILLINOIS, US","Hong Kong, HK",27,34.57271962
FY17-18,0,"Chicago, ILLINOIS, US","Kansas City, MISSOURI, US",1,0.052301527
FY17-18,0,"Chicago, ILLINOIS, US","Knoxville, TENNESSEE, US",2,0.123598135
FY17-18,0,"Chicago, ILLINOIS, US","Las Vegas, NEVADA, US",1,0.19671619
FY17-18,0,"Chicago, ILLINOIS, US","Lincoln, NEBRASKA, US",5,0.302490173
FY17-18,0,"Chicago, ILLINOIS, US","Los Angeles, CALIFORNIA, US",6,1.360620311
FY17-18,0,"Chicago, ILLINOIS, US","Madison, WISCONSIN, US",12,0.270770947
FY17-18,0,"Chicago, ILLINOIS, US","Madrid, ES",12,8.275634232
FY17-18,0,"Chicago, ILLINOIS, US","New York, NEW YORK, US",4,0.380942462
FY17-18,0,"Chicago, ILLINOIS, US","Newark, NEW JERSEY, US",9,0.840727525
FY17-18,0,"Chicago, ILLINOIS, US","Paris, FR",2,1.362832892
FY17-18,0,"Chicago, ILLINOIS, US","Philadelphia, PENNSYLVANIA, US",4,0.351799323
FY17-18,0,"Chicago, ILLINOIS, US","Phoenix, ARIZONA, US",1,0.187218649
FY17-18,0,"Chicago, ILLINOIS, US","Portland, OREGON, US",6,1.355155973
FY17-18,0,"Chicago, ILLINOIS, US","Providence, RHODE ISLAND, US",2,0.22039499
FY17-18,0,"Chicago, ILLINOIS, US","Richmond, VIRGINIA, US",1,0.083396215
FY17-18,0,"Chicago, ILLINOIS, US","Roanoke, VIRGINIA, US",2,0.137909498
FY17-18,0,"Chicago, ILLINOIS, US","Rochester, MINNESOTA, US",3,0.167978273
FY17-18,0,"Chicago, ILLINOIS, US","Salt Lake City, UTAH, US",2,0.32447763
FY17-18,0,"Chicago, ILLINOIS, US","San Diego, CALIFORNIA, US",2,0.447815559
FY17-18,0,"Chicago, ILLINOIS, US","San Francisco, CALIFORNIA, US",19,4.558299219
FY17-18,0,"Chicago, ILLINOIS, US","San Jose, CALIFORNIA, US",3,0.712705877
FY17-18,0,"Chicago, ILLINOIS, US","San Juan, PR",1,0.270094451
FY17-18,0,"Chicago, ILLINOIS, US","Seattle, WASHINGTON, US",3,0.670162098
FY17-18,0,"Chicago, ILLINOIS, US","Shanghai, CN",3,3.47695002
FY17-18,0,"Chicago, ILLINOIS, US","Sioux City, IOWA, US",1,0.056594936
FY17-18,0,"Chicago, ILLINOIS, US","Sioux Falls, SOUTH DAKOTA, US",2,0.119955243
FY17-18,0,"Chicago, ILLINOIS, US","South Bend, INDIANA, US",1,0.017549969
FY17-18,0,"Chicago, ILLINOIS, US","Spokane, WASHINGTON, US",2,0.389008867
FY17-18,0,"Chicago, ILLINOIS, US","Springfield, MISSOURI, US",1,0.056985245
FY17-18,0,"Chicago, ILLINOIS, US","Syracuse, NEW YORK, US",1,0.078712496
FY17-18,0,"Chicago, ILLINOIS, US","Tampa, FLORIDA, US",2,0.263849492
FY17-18,0,"Chicago, ILLINOIS, US","Tokyo, JP",4,4.120391267
FY17-18,0,"Chicago, ILLINOIS, US","Vancouver, CA",1,0.229111911
FY17-18,0,"Chicago, ILLINOIS, US","Washington, DISTRICT OF COLUMBIA, US",22,1.738310191
FY17-18,0,"Chittagong, BD","Kolkata, IN",95,4.307054843
FY17-18,0,"Cincinnati, OHIO, US","Atlanta, GEORGIA, US",2,0.097317268
FY17-18,0,"Cincinnati, OHIO, US","Baltimore, MARYLAND, US",17,0.948843367
FY17-18,0,"Cincinnati, OHIO, US","Detroit, MICHIGAN, US",2,0.095689116
FY17-18,0,"Cleveland, OHIO, US","Baltimore, MARYLAND, US",4,0.163409745
FY17-18,0,"Cleveland, OHIO, US","Newark, NEW JERSEY, US",2,0.10486326
FY17-18,0,"Cleveland, OHIO, US","Washington, DISTRICT OF COLUMBIA, US",4,0.180777081
FY17-18,0,"Cologne, DE","Frankfurt, DE",2,0.039278502
FY17-18,0,"Colombo, LK","Bangkok, TH",3,0.580390821
FY17-18,0,"Colombo, LK","Dubai, AE",2,0.532122497
FY17-18,0,"Colombo, LK","Hong Kong, HK",4,1.640660104
FY17-18,0,"Colombo, LK","Kuala Lumpur, MY",8,1.596627698
FY17-18,0,"Colombo, LK","Singapore, SG",1,0.22234654
FY17-18,0,"Colorado Springs, COLORADO, US","Chicago, ILLINOIS, US",6,0.709583398
FY17-18,0,"Colorado Springs, COLORADO, US","Dallas, TEXAS, US",3,0.231063461
FY17-18,0,"Colorado Springs, COLORADO, US","Denver, COLORADO, US",1,0.015251759
FY17-18,0,"Columbia, MISSOURI, US","Chicago, ILLINOIS, US",4,0.163930158
FY17-18,0,"Columbia, SOUTH CAROLINA, US","Atlanta, GEORGIA, US",3,0.119715859
FY17-18,0,"Columbia, SOUTH CAROLINA, US","Charlotte, NORTH CAROLINA, US",1,0.018385682
FY17-18,0,"Columbia, SOUTH CAROLINA, US","Washington, DISTRICT OF COLUMBIA, US",1,0.053082146
FY17-18,0,"Columbus, GEORGIA, US","Atlanta, GEORGIA, US",1,0.017341041
FY17-18,0,"Columbus, OHIO, US","Atlanta, GEORGIA, US",3,0.174858835
FY17-18,0,"Columbus, OHIO, US","Baltimore, MARYLAND, US",3,0.131144126
FY17-18,0,"Columbus, OHIO, US","Boston, MASSACHUSETTS, US",1,0.083136009
FY17-18,0,"Columbus, OHIO, US","Chicago, ILLINOIS, US",5,0.308169095
FY17-18,0,"Columbus, OHIO, US","Washington, DISTRICT OF COLUMBIA, US",5,0.250618851
FY17-18,0,"Conakry, GN","Paris, FR",3,1.421850625
FY17-18,0,"Copenhagen, DK","Frankfurt, DE",11,0.603939519
FY17-18,0,"Copenhagen, DK","Reykjavik, IS",2,0.346855398
FY17-18,0,"Copenhagen, DK","Stavanger, NO",1,0.044885639
FY17-18,0,"Copenhagen, DK","Toronto, CA",1,0.640975325
FY17-18,0,"Copenhagen, DK","Washington, DISTRICT OF COLUMBIA, US",3,2.005780955
FY17-18,0,"Cork, IE","London, GB",1,0.044885639
FY17-18,0,"Corpus Christi, TEXAS, US","Dallas, TEXAS, US",1,0.046186672
FY17-18,0,"Cotonou, BJ","Paris, FR",2,0.96992932
FY17-18,0,"Cuzco, PE","Lima, PE",4,0.189430405
FY17-18,0,"Dakar, SN","Brussels, BE",1,0.457839518
FY17-18,0,"Dallas, TEXAS, US","Albuquerque, NEW MEXICO, US",1,0.073898674
FY17-18,0,"Dallas, TEXAS, US","Atlanta, GEORGIA, US",1,0.094975409
FY17-18,0,"Dallas, TEXAS, US","Austin, TEXAS, US",3,0.119089074
FY17-18,0,"Dallas, TEXAS, US","Baltimore, MARYLAND, US",66,10.42569784
FY17-18,0,"Dallas, TEXAS, US","Beijing, CN",1,1.144680992
FY17-18,0,"Dallas, TEXAS, US","Brownsville, TEXAS, US",1,0.062969997
FY17-18,0,"Dallas, TEXAS, US","Charlotte, NORTH CAROLINA, US",3,0.364939757
FY17-18,0,"Dallas, TEXAS, US","Chicago, ILLINOIS, US",1,0.10330202
FY17-18,0,"Dallas, TEXAS, US","Corpus Christi, TEXAS, US",1,0.046186672
FY17-18,0,"Dallas, TEXAS, US","Durango, COLORADO, US",1,0.087559521
FY17-18,0,"Dallas, TEXAS, US","Hong Kong, HK",4,5.338885525
FY17-18,0,"Dallas, TEXAS, US","Houston, TEXAS, US",1,0.051605265
FY17-18,0,"Dallas, TEXAS, US","Lake Charles, LOUISIANA, US",1,0.061633819
FY17-18,0,"Dallas, TEXAS, US","Laredo, TEXAS, US",5,0.258255051
FY17-18,0,"Dallas, TEXAS, US","Las Vegas, NEVADA, US",1,0.137128878
FY17-18,0,"Dallas, TEXAS, US","Lima, PE",1,0.55450366
FY17-18,0,"Dallas, TEXAS, US","Los Angeles, CALIFORNIA, US",2,0.320834738
